cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,3.8658453114305273,NA,40-49,2020,0,112,PREMIER
0,2.4832306639288158,NA,50-59,2011,0,112,PREMIER
0,6.4722792607802875,NA,50-59,2012,0,112,PREMIER
0,8.813141683778234,NA,50-59,2013,0,112,PREMIER
0,15.690622861054072,NA,50-59,2014,0,112,PREMIER
0,19.129363449691994,NA,50-59,2015,0,112,PREMIER
0,24.279260780287473,NA,50-59,2016,0,112,PREMIER
0,28.624229979466122,NA,50-59,2017,0,112,PREMIER
0,33.20191649555099,NA,50-59,2018,0,112,PREMIER
0,43.34017796030116,NA,50-59,2019,0,112,PREMIER
0,11.594798083504449,NA,50-59,2020,0,112,PREMIER
0,3.0992470910335386,NA,60-69,2011,0,112,PREMIER
0,7.627652292950035,NA,60-69,2012,0,112,PREMIER
0,9.245722108145106,NA,60-69,2013,0,112,PREMIER
0,8.993839835728952,NA,60-69,2014,0,112,PREMIER
0,8.97741273100616,NA,60-69,2015,0,112,PREMIER
0,13.193702943189596,NA,60-69,2016,0,112,PREMIER
0,24.58042436687201,NA,60-69,2017,0,112,PREMIER
0,33.034907597535934,NA,60-69,2018,0,112,PREMIER
0,44.90896646132786,NA,60-69,2019,0,112,PREMIER
0,15.540041067761805,NA,60-69,2020,0,112,PREMIER
0,4.9199178644763855,NA,70-79,2011,0,112,PREMIER
0,9.776865160848734,NA,70-79,2012,0,112,PREMIER
0,15.039014373716633,NA,70-79,2013,0,112,PREMIER
0,21.338809034907598,NA,70-79,2014,0,112,PREMIER
0,26.321697467488022,NA,70-79,2015,0,112,PREMIER
0,25.149897330595483,NA,70-79,2016,0,112,PREMIER
0,24.947296372347708,NA,70-79,2017,0,112,PREMIER
-5,33.40999315537303,NA,70-79,2018,-149.65582233876916,112,PREMIER
0,47.6413415468857,NA,70-79,2019,0,112,PREMIER
0,16.095824777549623,NA,70-79,2020,0,112,PREMIER
0,1.002053388090349,NA,80-89,2012,0,112,PREMIER
0,0.999315537303217,NA,80-89,2013,0,112,PREMIER
0,1.8644763860369609,NA,80-89,2014,0,112,PREMIER
0,3.405886379192334,NA,80-89,2015,0,112,PREMIER
0,7.014373716632443,NA,80-89,2016,0,112,PREMIER
0,11.49075975359343,NA,80-89,2017,0,112,PREMIER
0,19.03353867214237,NA,80-89,2018,0,112,PREMIER
0,29.842573579739906,NA,80-89,2019,0,112,PREMIER
0,9.722108145106091,NA,80-89,2020,0,112,PREMIER
0,0.5749486652977412,NA,90-99,2019,0,112,PREMIER
0,0.5311430527036277,NA,90-99,2020,0,112,PREMIER
0,6.9869952087611225,Female,NA,2011,0,112,PREMIER
0,15.723477070499658,Female,NA,2012,0,112,PREMIER
0,22.94592744695414,Female,NA,2013,0,112,PREMIER
0,30.951403148528406,Female,NA,2014,0,112,PREMIER
0,37.80150581793292,Female,NA,2015,0,112,PREMIER
0,47.21697467488022,Female,NA,2016,0,112,PREMIER
0,55.331964407939765,Female,NA,2017,0,112,PREMIER
0,71.98904859685148,Female,NA,2018,0,112,PREMIER
0,101.56057494866529,Female,NA,2019,0,112,PREMIER
0,30.39561943874059,Female,NA,2020,0,112,PREMIER
0,7.7015742642026,Male,NA,2011,0,112,PREMIER
0,17.295003422313485,Male,NA,2012,0,112,PREMIER
